0300606P5Toverjoyed.mov,overjoyed,happy,positive
0300606R6Toverjoyed.mov,overjoyed,happy,positive
0300606U1Toverjoyed.mov,overjoyed,happy,positive
0300606Z5Toverjoyed.mov,overjoyed,happy,positive
0300702P3Tcarefree.mov,carefree,happy,positive
0300702P5Tcarefree.mov,carefree,happy,positive
0300702P6Tcarefree.mov,carefree,happy,positive
0300702U5Tcarefree.mov,carefree,happy,positive
0300702U6Tcarefree.mov,carefree,happy,positive
0300702Z6Tcarefree.mov,carefree,happy,positive
0300901P6Tcalm.mov,calm,happy,positive
0300901R2Tcalm.mov,calm,happy,positive
0300901R5Tcalm.mov,calm,happy,positive
0300901U5Tcalm.mov,calm,happy,positive
0300901U6Tcalm.mov,calm,happy,positive
0300901Z5Tcalm.mov,calm,happy,positive
0301201P4Tcheered.mov,cheered,happy,positive
0301201P5Tcheered.mov,cheered,happy,positive
0301201R1Tcheered.mov,cheered,happy,positive
0301201R5Tcheered.mov,cheered,happy,positive
0301201U2Tcheered.mov,cheered,happy,positive
0301201U5Tcheered.mov,cheered,happy,positive
0301307P6Tmerry.mov,merry,happy,positive
0301307R5Tmerry.mov,merry,happy,positive
0301307U1Tmerry.mov,merry,happy,positive
0301307U2Tmerry.mov,merry,happy,positive
0301307U5Tmerry.mov,merry,happy,positive
0301307Z6Tmerry.mov,merry,happy,positive
0301501P3Tcomfortable.mov,comfortable,happy,positive
0301501P5Tcomfortable.mov,comfortable,happy,positive
0301501R6Tcomfortable.mov,comfortable,happy,positive
0301501U1Tcomfortable.mov,comfortable,happy,positive
0301501U2Tcomfortable.mov,comfortable,happy,positive
0301501Z6Tcomfortable.mov,comfortable,happy,positive
0301601P4Tcontent.mov,content,happy,positive
0301601P5Tcontent.mov,content,happy,positive
0301601P6Tcontent.mov,content,happy,positive
0301601R5Tcontent.mov,content,happy,positive
0301601U6Tcontent.mov,content,happy,positive
0301601V6Tcontent.mov,content,happy,positive
0301701A6Tdelighted.mov,delighted,happy,positive
0301701P3Tdelighted.mov,delighted,happy,positive
0301701P6Tdelighted.mov,delighted,happy,positive
0301701U1Tdelighted.mov,delighted,happy,positive
0301701U2Tdelighted.mov,delighted,happy,positive
0301701Z5Tdelighted.mov,delighted,happy,positive
0301801A5Teasy-going.mov,easy-going,happy,positive
0301801A6Teasy-going.mov,easy-going,happy,positive
0301801P3Teasy-going.mov,easy-going,happy,positive
0301801P5Teasy-going.mov,easy-going,happy,positive
0301801P6Teasy-going.mov,easy-going,happy,positive
0301801Z6Teasy-going.mov,easy-going,happy,positive
0301901P4Tenjoying.mov,enjoying,happy,positive
0301901P5Tenjoying.mov,enjoying,happy,positive
0301901R6Tenjoying.mov,enjoying,happy,positive
0301901U1Tenjoying.mov,enjoying,happy,positive
0301901U2Tenjoying.mov,enjoying,happy,positive
0301901Z5Tenjoying.mov,enjoying,happy,positive
0302201P6Tfine.mov,fine,happy,positive
0302201U1Tfine.mov,fine,happy,positive
0302201U2Tfine.mov,fine,happy,positive
0302201U5Tfine.mov,fine,happy,positive
0302201U6Tfine.mov,fine,happy,positive
0302201Z5Tfine.mov,fine,happy,positive
0302401P4Tglad.mov,glad,happy,positive
0302401P5Tglad.mov,glad,happy,positive
0302401U1Tglad.mov,glad,happy,positive
0302401U2Tglad.mov,glad,happy,positive
0302401U5Tglad.mov,glad,happy,positive
0302401Z6Tglad.mov,glad,happy,positive
0302501A5Tgrateful.mov,grateful,happy,positive
0302501P6Tgrateful.mov,grateful,happy,positive
0302501R1Tgrateful.mov,grateful,happy,positive
0302501R2Tgrateful.mov,grateful,happy,positive
0302501U6Tgrateful.mov,grateful,happy,positive
0302501Z6Tgrateful.mov,grateful,happy,positive
0302701P3Thappy.mov,happy,happy,positive
0302701P5Thappy.mov,happy,happy,positive
0302701R6Thappy.mov,happy,happy,positive
0302701U1Thappy.mov,happy,happy,positive
0302701U2Thappy.mov,happy,happy,positive
0302701Z6Thappy.mov,happy,happy,positive
0302901P4Tjoking.mov,joking,happy,positive
0302901P5Tjoking.mov,joking,happy,positive
0302901R6Tjoking.mov,joking,happy,positive
0302901U1Tjoking.mov,joking,happy,positive
0302901U2Tjoking.mov,joking,happy,positive
0302901Z5Tjoking.mov,joking,happy,positive
0303002P3Tpleasure.mov,pleasure,happy,positive
0303002R2Tpleasure.mov,pleasure,happy,positive
0303002R6Tpleasure.mov,pleasure,happy,positive
0303002U1Tpleasure.mov,pleasure,happy,positive
0303002U6Tpleasure.mov,pleasure,happy,positive
0303002Z6Tpleasure.mov,pleasure,happy,positive
0303101P4Tjubilant.mov,jubilant,happy,positive
0303101P5Tjubilant.mov,jubilant,happy,positive
0303101P6Tjubilant.mov,jubilant,happy,positive
0303101R5Tjubilant.mov,jubilant,happy,positive
0303101R6Tjubilant.mov,jubilant,happy,positive
0303101Z5Tjubilant.mov,jubilant,happy,positive
0303202P4Trelaxed.mov,relaxed,happy,positive
0303202P5Trelaxed.mov,relaxed,happy,positive
0303202R5Trelaxed.mov,relaxed,happy,positive
0303202U1Trelaxed.mov,relaxed,happy,positive
0303202U2Trelaxed.mov,relaxed,happy,positive
0303202Z6Trelaxed.mov,relaxed,happy,positive
0303302P3Tunconcerned.mov,unconcerned,happy,positive
0303302P5Tunconcerned.mov,unconcerned,happy,positive
0303302P6Tunconcerned.mov,unconcerned,happy,positive
0303302R5Tunconcerned.mov,unconcerned,happy,positive
0303302R6Tunconcerned.mov,unconcerned,happy,positive
0303302Z6Tunconcerned.mov,unconcerned,happy,positive
0304001P4Trelieved.mov,relieved,happy,positive
0304001P5Trelieved.mov,relieved,happy,positive
0304001P6Trelieved.mov,relieved,happy,positive
0304001R6Trelieved.mov,relieved,happy,positive
0304001U5Trelieved.mov,relieved,happy,positive
0304001Z5Trelieved.mov,relieved,happy,positive
0304201A6Tsafe.mov,safe,happy,positive
0304201P3Tsafe.mov,safe,happy,positive
0304201P6Tsafe.mov,safe,happy,positive
0304201U1Tsafe.mov,safe,happy,positive
0304201U6Tsafe.mov,safe,happy,positive
0304201Z5Tsafe.mov,safe,happy,positive
0304701P4Ttriumphant.mov,triumphant,happy,positive
0304701P5Ttriumphant.mov,triumphant,happy,positive
0304701P6Ttriumphant.mov,triumphant,happy,positive
0304701R5Ttriumphant.mov,triumphant,happy,positive
0304701R6Ttriumphant.mov,triumphant,happy,positive
0304701Z5Ttriumphant.mov,triumphant,happy,positive
0305002P5Tcasual.mov,casual,happy,positive
0305002P6Tcasual.mov,casual,happy,positive
0305002R6Tcasual.mov,casual,happy,positive
0305002U5Tcasual.mov,casual,happy,positive
0305002U6Tcasual.mov,casual,happy,positive
0305002Z6Tcasual.mov,casual,happy,positive
0305101P3Tpositive.mov,positive,happy,positive
0305101P5Tpositive.mov,positive,happy,positive
0305101R6Tpositive.mov,positive,happy,positive
0305101U1Tpositive.mov,positive,happy,positive
0305101U2Tpositive.mov,positive,happy,positive
0305101Z6Tpositive.mov,positive,happy,positive
0305201P3Tsociable.mov,sociable,happy,positive
0305201P5Tsociable.mov,sociable,happy,positive
0305201P6Tsociable.mov,sociable,happy,positive
0305201R6Tsociable.mov,sociable,happy,positive
0305201U5Tsociable.mov,sociable,happy,positive
0305201Z6Tsociable.mov,sociable,happy,positive
0305302A5Tmischievous.mov,mischievous,happy,positive
0305302A6Tmischievous.mov,mischievous,happy,positive
0305302P5Tmischievous.mov,mischievous,happy,positive
0305302P6Tmischievous.mov,mischievous,happy,positive
0305302U5Tmischievous.mov,mischievous,happy,positive
0305302U6Tmischievous.mov,mischievous,happy,positive
0305402P3Tplayful.mov,playful,happy,positive
0305402P6Tplayful.mov,playful,happy,positive
0305402R5Tplayful.mov,playful,happy,positive
0305402U1Tplayful.mov,playful,happy,positive
0305402U2Tplayful.mov,playful,happy,positive
0305402Z6Tplayful.mov,playful,happy,positive
0305501A5Tcheeky.mov,cheeky,happy,positive
0305501P5Tcheeky.mov,cheeky,happy,positive
0305501P6Tcheeky.mov,cheeky,happy,positive
0305501R6Tcheeky.mov,cheeky,happy,positive
0305501U6Tcheeky.mov,cheeky,happy,positive
0305501Z5Tcheeky.mov,cheeky,happy,positive
0305601P3Tproud.mov,proud,happy,positive
0305601R1Tproud.mov,proud,happy,positive
0305601R2Tproud.mov,proud,happy,positive
0305601U6Tproud.mov,proud,happy,positive
0305601V6Tproud.mov,proud,happy,positive
0305601Z6Tproud.mov,proud,happy,positive
0305701P4Tteasing.mov,teasing,happy,positive
0305701R1Tteasing.mov,teasing,happy,positive
0305701R5Tteasing.mov,teasing,happy,positive
0305701U5Tteasing.mov,teasing,happy,positive
0305701U6Tteasing.mov,teasing,happy,positive
0305701Z5Tteasing.mov,teasing,happy,positive
0305802R6Texonerated.mov,exonerated,happy,positive
0305802U5Texonerated.mov,exonerated,happy,positive
0305802U6Texonerated.mov,exonerated,happy,positive
0305802V5Texonerated.mov,exonerated,happy,positive
0305802V6Texonerated.mov,exonerated,happy,positive
0305802Z5Texonerated.mov,exonerated,happy,positive
0400102P4Tannoyed.mov,annoyed,angry,negative
0400102P5Tannoyed.mov,annoyed,angry,negative
0400102R6Tannoyed.mov,annoyed,angry,negative
0400102U1Tannoyed.mov,annoyed,angry,negative
0400102U2Tannoyed.mov,annoyed,angry,negative
0400102Z5Tannoyed.mov,annoyed,angry,negative
0400201P4Tangry.mov,angry,angry,negative
0400201P6Tangry.mov,angry,angry,negative
0400201U1Tangry.mov,angry,angry,negative
0400201U2Tangry.mov,angry,angry,negative
0400201U5Tangry.mov,angry,angry,negative
0400201Z5Tangry.mov,angry,angry,negative
0400501P4Tbitter.mov,bitter,angry,negative
0400501P5Tbitter.mov,bitter,angry,negative
0400501P6Tbitter.mov,bitter,angry,negative
0400501R5Tbitter.mov,bitter,angry,negative
0400501R6Tbitter.mov,bitter,angry,negative
0400501Z5Tbitter.mov,bitter,angry,negative
0400601P3Tcomplaining.mov,complaining,angry,negative
0400601P6Tcomplaining.mov,complaining,angry,negative
0400601R5Tcomplaining.mov,complaining,angry,negative
0400601U1Tcomplaining.mov,complaining,angry,negative
0400601U2Tcomplaining.mov,complaining,angry,negative
0400601Z6Tcomplaining.mov,complaining,angry,negative
0400706P3Tgrumpy.mov,grumpy,angry,negative
0400706P5Tgrumpy.mov,grumpy,angry,negative
0400706R2Tgrumpy.mov,grumpy,angry,negative
0400706R6Tgrumpy.mov,grumpy,angry,negative
0400706U1Tgrumpy.mov,grumpy,angry,negative
0400706Z6Tgrumpy.mov,grumpy,angry,negative
0400901P5Tdispleased.mov,displeased,angry,negative
0400901R6Tdispleased.mov,displeased,angry,negative
0400901U1Tdispleased.mov,displeased,angry,negative
0400901U2Tdispleased.mov,displeased,angry,negative
0400901U6Tdispleased.mov,displeased,angry,negative
0400901Z5Tdispleased.mov,displeased,angry,negative
0401203P4Tfurious.mov,furious,angry,negative
0401203P6Tfurious.mov,furious,angry,negative
0401203R5Tfurious.mov,furious,angry,negative
0401203U2Tfurious.mov,furious,angry,negative
0401203U5Tfurious.mov,furious,angry,negative
0401203Z5Tfurious.mov,furious,angry,negative
0401301P3Texasperated.mov,exasperated,angry,negative
0401301P5Texasperated.mov,exasperated,angry,negative
0401301P6Texasperated.mov,exasperated,angry,negative
0401301R5Texasperated.mov,exasperated,angry,negative
0401301R6Texasperated.mov,exasperated,angry,negative
0401301Z6Texasperated.mov,exasperated,angry,negative
0401401P5Texplosive.mov,explosive,angry,negative
0401401P6Texplosive.mov,explosive,angry,negative
0401401R5Texplosive.mov,explosive,angry,negative
0401401R6Texplosive.mov,explosive,angry,negative
0401401U6Texplosive.mov,explosive,angry,negative
0401401Z5Texplosive.mov,explosive,angry,negative
0401501P3Tfrustrated.mov,frustrated,angry,negative
0401501P5Tfrustrated.mov,frustrated,angry,negative
0401501P6Tfrustrated.mov,frustrated,angry,negative
0401501R5Tfrustrated.mov,frustrated,angry,negative
0401501R6Tfrustrated.mov,frustrated,angry,negative
0401501Z6Tfrustrated.mov,frustrated,angry,negative
0401601P4Theated.mov,heated,angry,negative
0401601P5Theated.mov,heated,angry,negative
0401601P6Theated.mov,heated,angry,negative
0401601R5Theated.mov,heated,angry,negative
0401601U5Theated.mov,heated,angry,negative
0401601Z5Theated.mov,heated,angry,negative
0401701P3Tindignant.mov,indignant,angry,negative
0401701P5Tindignant.mov,indignant,angry,negative
0401701P6Tindignant.mov,indignant,angry,negative
0401701R5Tindignant.mov,indignant,angry,negative
0401701R6Tindignant.mov,indignant,angry,negative
0401701Z6Tindignant.mov,indignant,angry,negative
0401801P5Tinfuriated.mov,infuriated,angry,negative
0401801R5Tinfuriated.mov,infuriated,angry,negative
0401801R6Tinfuriated.mov,infuriated,angry,negative
0401801U6Tinfuriated.mov,infuriated,angry,negative
0401801V6Tinfuriated.mov,infuriated,angry,negative
0401801Z5Tinfuriated.mov,infuriated,angry,negative
0401901P3Tmiffed.mov,miffed,angry,negative
0401901P5Tmiffed.mov,miffed,angry,negative
0401901P6Tmiffed.mov,miffed,angry,negative
0401901R5Tmiffed.mov,miffed,angry,negative
0401901R6Tmiffed.mov,miffed,angry,negative
0401901U6Tmiffed.mov,miffed,angry,negative
0402001A5Tmoody.mov,moody,angry,negative
0402001P4Tmoody.mov,moody,angry,negative
0402001P5Tmoody.mov,moody,angry,negative
0402001U1Tmoody.mov,moody,angry,negative
0402001U2Tmoody.mov,moody,angry,negative
0402001Z6Tmoody.mov,moody,angry,negative
0402101P5Tneedled.mov,needled,angry,negative
0402101P6Tneedled.mov,needled,angry,negative
0402101R5Tneedled.mov,needled,angry,negative
0402101R6Tneedled.mov,needled,angry,negative
0402101U6Tneedled.mov,needled,angry,negative
0402101Z5Tneedled.mov,needled,angry,negative
0402301P3Twild.mov,wild,angry,negative
0402301P6Twild.mov,wild,angry,negative
0402301U1Twild.mov,wild,angry,negative
0402301U2Twild.mov,wild,angry,negative
0402301U5Twild.mov,wild,angry,negative
0402301Z6Twild.mov,wild,angry,negative
0402405P5Tprovoked.mov,provoked,angry,negative
0402405P6Tprovoked.mov,provoked,angry,negative
0402405R5Tprovoked.mov,provoked,angry,negative
0402405R6Tprovoked.mov,provoked,angry,negative
0402405U5Tprovoked.mov,provoked,angry,negative
0402405Z6Tprovoked.mov,provoked,angry,negative
0402501P4Tdiscontented.mov,discontented,angry,negative
0402501R6Tdiscontented.mov,discontented,angry,negative
0402501U5Tdiscontented.mov,discontented,angry,negative
0402501U6Tdiscontented.mov,discontented,angry,negative
0402501V6Tdiscontented.mov,discontented,angry,negative
0402501Z5Tdiscontented.mov,discontented,angry,negative
0402603P6Tmoaning.mov,moaning,angry,negative
0402603R2Tmoaning.mov,moaning,angry,negative
0402603U1Tmoaning.mov,moaning,angry,negative
0402603U5Tmoaning.mov,moaning,angry,negative
0402603U6Tmoaning.mov,moaning,angry,negative
0402603Z5Tmoaning.mov,moaning,angry,negative
0500201P3Tarrogant.mov,arrogant,sure,positive
0500201P5Tarrogant.mov,arrogant,sure,positive
0500201P6Tarrogant.mov,arrogant,sure,positive
0500201R5Tarrogant.mov,arrogant,sure,positive
0500201R6Tarrogant.mov,arrogant,sure,positive
0500201Z6Tarrogant.mov,arrogant,sure,positive
0500301A5Tassertive.mov,assertive,sure,positive
0500301P4Tassertive.mov,assertive,sure,positive
0500301P5Tassertive.mov,assertive,sure,positive
0500301P6Tassertive.mov,assertive,sure,positive
0500301R5Tassertive.mov,assertive,sure,positive
0500301R6Tassertive.mov,assertive,sure,positive
0500801P3Tbossy.mov,bossy,sure,positive
0500801P5Tbossy.mov,bossy,sure,positive
0500801U1Tbossy.mov,bossy,sure,positive
0500801U2Tbossy.mov,bossy,sure,positive
0500801U6Tbossy.mov,bossy,sure,positive
0500801Z6Tbossy.mov,bossy,sure,positive
0500902P3Tcocky.mov,cocky,sure,positive
0500902P5Tcocky.mov,cocky,sure,positive
0500902P6Tcocky.mov,cocky,sure,positive
0500902R5Tcocky.mov,cocky,sure,positive
0500902R6Tcocky.mov,cocky,sure,positive
0500902Z6Tcocky.mov,cocky,sure,positive
0501403A6Tsure.mov,sure,sure,positive
0501403P4Tsure.mov,sure,sure,positive
0501403R1Tsure.mov,sure,sure,positive
0501403R6Tsure.mov,sure,sure,positive
0501403U2Tsure.mov,sure,sure,positive
0501403Z5Tsure.mov,sure,sure,positive
0501801A5Tcompetitive.mov,competitive,sure,positive
0501801P4Tcompetitive.mov,competitive,sure,positive
0501801P5Tcompetitive.mov,competitive,sure,positive
0501801P6Tcompetitive.mov,competitive,sure,positive
0501801R6Tcompetitive.mov,competitive,sure,positive
0501801U6Tcompetitive.mov,competitive,sure,positive
0502201P4Tconvinced.mov,convinced,sure,positive
0502201P5Tconvinced.mov,convinced,sure,positive
0502201P6Tconvinced.mov,convinced,sure,positive
0502201R5Tconvinced.mov,convinced,sure,positive
0502201R6Tconvinced.mov,convinced,sure,positive
0502201Z5Tconvinced.mov,convinced,sure,positive
0502401P4Tdecided.mov,decided,sure,positive
0502401P6Tdecided.mov,decided,sure,positive
0502401R5Tdecided.mov,decided,sure,positive
0502401U1Tdecided.mov,decided,sure,positive
0502401U2Tdecided.mov,decided,sure,positive
0502401U5Tdecided.mov,decided,sure,positive
0502601P3Tdetermined.mov,determined,sure,positive
0502601P5Tdetermined.mov,determined,sure,positive
0502601P6Tdetermined.mov,determined,sure,positive
0502601R5Tdetermined.mov,determined,sure,positive
0502601R6Tdetermined.mov,determined,sure,positive
0502601Z6Tdetermined.mov,determined,sure,positive
0504305P3Tstubborn.mov,stubborn,sure,positive
0504305P5Tstubborn.mov,stubborn,sure,positive
0504305P6Tstubborn.mov,stubborn,sure,positive
0504305R5Tstubborn.mov,stubborn,sure,positive
0504305R6Tstubborn.mov,stubborn,sure,positive
0504305Z6Tstubborn.mov,stubborn,sure,positive
0505202P3Tstrong.mov,strong,sure,positive
0505202P6Tstrong.mov,strong,sure,positive
0505202R1Tstrong.mov,strong,sure,positive
0505202U2Tstrong.mov,strong,sure,positive
0505202U5Tstrong.mov,strong,sure,positive
0505202Z6Tstrong.mov,strong,sure,positive
0505301P4Tprepared.mov,prepared,sure,positive
0505301P5Tprepared.mov,prepared,sure,positive
0505301P6Tprepared.mov,prepared,sure,positive
0505301R6Tprepared.mov,prepared,sure,positive
0505301U5Tprepared.mov,prepared,sure,positive
0505301Z5Tprepared.mov,prepared,sure,positive
0505601P5Tpushy.mov,pushy,sure,positive
0505601P6Tpushy.mov,pushy,sure,positive
0505601R5Tpushy.mov,pushy,sure,positive
0505601U5Tpushy.mov,pushy,sure,positive
0505601U6Tpushy.mov,pushy,sure,positive
0505601Z5Tpushy.mov,pushy,sure,positive
0506402P4Tsmug.mov,smug,sure,positive
0506402P5Tsmug.mov,smug,sure,positive
0506402P6Tsmug.mov,smug,sure,positive
0506402R5Tsmug.mov,smug,sure,positive
0506402R6Tsmug.mov,smug,sure,positive
0506402Z5Tsmug.mov,smug,sure,positive
0507302P3Tcomposed.mov,composed,sure,positive
0507302P5Tcomposed.mov,composed,sure,positive
0507302P6Tcomposed.mov,composed,sure,positive
0507302R6Tcomposed.mov,composed,sure,positive
0507302U5Tcomposed.mov,composed,sure,positive
0507302U6Tcomposed.mov,composed,sure,positive
0507402P4Tpersuaded.mov,persuaded,sure,positive
0507402P5Tpersuaded.mov,persuaded,sure,positive
0507402P6Tpersuaded.mov,persuaded,sure,positive
0507402R5Tpersuaded.mov,persuaded,sure,positive
0507402R6Tpersuaded.mov,persuaded,sure,positive
0507402U5Tpersuaded.mov,persuaded,sure,positive
0507501P4Tsang-froid.mov,sang-froid,sure,positive
0507501P6Tsang-froid.mov,sang-froid,sure,positive
0507501R5Tsang-froid.mov,sang-froid,sure,positive
0507501U5Tsang-froid.mov,sang-froid,sure,positive
0507501U6Tsang-froid.mov,sang-froid,sure,positive
0507501V6Tsang-froid.mov,sang-froid,sure,positive
0507601P3Tcommitted.mov,committed,sure,positive
0507601P5Tcommitted.mov,committed,sure,positive
0507601R6Tcommitted.mov,committed,sure,positive
0507601U5Tcommitted.mov,committed,sure,positive
0507601U6Tcommitted.mov,committed,sure,positive
0507601Z6Tcommitted.mov,committed,sure,positive
0507703P5Thonest.mov,honest,sure,positive
0507703R1Thonest.mov,honest,sure,positive
0507703R6Thonest.mov,honest,sure,positive
0507703U2Thonest.mov,honest,sure,positive
0507703U6Thonest.mov,honest,sure,positive
0507703V6Thonest.mov,honest,sure,positive
0507801P3Tknowing.mov,knowing,sure,positive
0507801P5Tknowing.mov,knowing,sure,positive
0507801P6Tknowing.mov,knowing,sure,positive
0507801R5Tknowing.mov,knowing,sure,positive
0507801R6Tknowing.mov,knowing,sure,positive
0507801Z6Tknowing.mov,knowing,sure,positive
0507902P5Tserious.mov,serious,sure,positive
0507902R5Tserious.mov,serious,sure,positive
0507902U2Tserious.mov,serious,sure,positive
0507902U5Tserious.mov,serious,sure,positive
0507902U6Tserious.mov,serious,sure,positive
0507902Z6Tserious.mov,serious,sure,positive
0600101P3Tafraid.mov,afraid,afraid,negative
0600101P6Tafraid.mov,afraid,afraid,negative
0600101R2Tafraid.mov,afraid,afraid,negative
0600101R6Tafraid.mov,afraid,afraid,negative
0600101U1Tafraid.mov,afraid,afraid,negative
0600101Z5Tafraid.mov,afraid,afraid,negative
0600202P3Tdisturbed.mov,disturbed,afraid,negative
0600202P5Tdisturbed.mov,disturbed,afraid,negative
0600202P6Tdisturbed.mov,disturbed,afraid,negative
0600202R5Tdisturbed.mov,disturbed,afraid,negative
0600202U6Tdisturbed.mov,disturbed,afraid,negative
0600202Z6Tdisturbed.mov,disturbed,afraid,negative
0600305P4Tworried.mov,worried,afraid,negative
0600305P5Tworried.mov,worried,afraid,negative
0600305R2Tworried.mov,worried,afraid,negative
0600305R6Tworried.mov,worried,afraid,negative
0600305U1Tworried.mov,worried,afraid,negative
0600305Z5Tworried.mov,worried,afraid,negative
0600402P4Tnervous.mov,nervous,afraid,negative
0600402P6Tnervous.mov,nervous,afraid,negative
0600402R5Tnervous.mov,nervous,afraid,negative
0600402U1Tnervous.mov,nervous,afraid,negative
0600402U2Tnervous.mov,nervous,afraid,negative
0600402Z5Tnervous.mov,nervous,afraid,negative
0600601P4Tconsternation.mov,consternation,afraid,negative
0600601P5Tconsternation.mov,consternation,afraid,negative
0600601P6Tconsternation.mov,consternation,afraid,negative
0600601R6Tconsternation.mov,consternation,afraid,negative
0600601U5Tconsternation.mov,consternation,afraid,negative
0600601Z5Tconsternation.mov,consternation,afraid,negative
0600701P3Tcowardly.mov,cowardly,afraid,negative
0600701P5Tcowardly.mov,cowardly,afraid,negative
0600701R5Tcowardly.mov,cowardly,afraid,negative
0600701R6Tcowardly.mov,cowardly,afraid,negative
0600701U5Tcowardly.mov,cowardly,afraid,negative
0600701Z6Tcowardly.mov,cowardly,afraid,negative
0600801A5Tcowed.mov,cowed,afraid,negative
0600801P5Tcowed.mov,cowed,afraid,negative
0600801P6Tcowed.mov,cowed,afraid,negative
0600801R6Tcowed.mov,cowed,afraid,negative
0600801U6Tcowed.mov,cowed,afraid,negative
0600801Z5Tcowed.mov,cowed,afraid,negative
0600901P3Tdaunted.mov,daunted,afraid,negative
0600901P5Tdaunted.mov,daunted,afraid,negative
0600901P6Tdaunted.mov,daunted,afraid,negative
0600901R5Tdaunted.mov,daunted,afraid,negative
0600901R6Tdaunted.mov,daunted,afraid,negative
0600901Z6Tdaunted.mov,daunted,afraid,negative
0601001P3Tdesperate.mov,desperate,afraid,negative
0601001P6Tdesperate.mov,desperate,afraid,negative
0601001R5Tdesperate.mov,desperate,afraid,negative
0601001U1Tdesperate.mov,desperate,afraid,negative
0601001U2Tdesperate.mov,desperate,afraid,negative
0601001Z6Tdesperate.mov,desperate,afraid,negative
0601101P4Tdiscomforted.mov,discomforted,afraid,negative
0601101P5Tdiscomforted.mov,discomforted,afraid,negative
0601101P6Tdiscomforted.mov,discomforted,afraid,negative
0601101R6Tdiscomforted.mov,discomforted,afraid,negative
0601101U5Tdiscomforted.mov,discomforted,afraid,negative
0601101Z5Tdiscomforted.mov,discomforted,afraid,negative
0601201P3Tdreading.mov,dreading,afraid,negative
0601201P5Tdreading.mov,dreading,afraid,negative
0601201P6Tdreading.mov,dreading,afraid,negative
0601201R5Tdreading.mov,dreading,afraid,negative
0601201R6Tdreading.mov,dreading,afraid,negative
0601201Z6Tdreading.mov,dreading,afraid,negative
0601303P4Tjumpy.mov,jumpy,afraid,negative
0601303P5Tjumpy.mov,jumpy,afraid,negative
0601303R5Tjumpy.mov,jumpy,afraid,negative
0601303R6Tjumpy.mov,jumpy,afraid,negative
0601303U6Tjumpy.mov,jumpy,afraid,negative
0601303Z5Tjumpy.mov,jumpy,afraid,negative
0601401P3Tfrantic.mov,frantic,afraid,negative
0601401P5Tfrantic.mov,frantic,afraid,negative
0601401P6Tfrantic.mov,frantic,afraid,negative
0601401R5Tfrantic.mov,frantic,afraid,negative
0601401R6Tfrantic.mov,frantic,afraid,negative
0601401Z6Tfrantic.mov,frantic,afraid,negative
0601501P3Tpanicked.mov,panicked,afraid,negative
0601501P5Tpanicked.mov,panicked,afraid,negative
0601501R6Tpanicked.mov,panicked,afraid,negative
0601501U1Tpanicked.mov,panicked,afraid,negative
0601501U2Tpanicked.mov,panicked,afraid,negative
0601501Z6Tpanicked.mov,panicked,afraid,negative
0601602A5Tterrified.mov,terrified,afraid,negative
0601602P3Tterrified.mov,terrified,afraid,negative
0601602P6Tterrified.mov,terrified,afraid,negative
0601602R2Tterrified.mov,terrified,afraid,negative
0601602R6Tterrified.mov,terrified,afraid,negative
0601602Z5Tterrified.mov,terrified,afraid,negative
0601701P4Tshaken.mov,shaken,afraid,negative
0601701P5Tshaken.mov,shaken,afraid,negative
0601701P6Tshaken.mov,shaken,afraid,negative
0601701R5Tshaken.mov,shaken,afraid,negative
0601701R6Tshaken.mov,shaken,afraid,negative
0601701Z5Tshaken.mov,shaken,afraid,negative
0601801P4Tthreatened.mov,threatened,afraid,negative
0601801P5Tthreatened.mov,threatened,afraid,negative
0601801R1Tthreatened.mov,threatened,afraid,negative
0601801R6Tthreatened.mov,threatened,afraid,negative
0601801U2Tthreatened.mov,threatened,afraid,negative
0601801Z5Tthreatened.mov,threatened,afraid,negative
0601901P3Tuneasy.mov,uneasy,afraid,negative
0601901P5Tuneasy.mov,uneasy,afraid,negative
0601901P6Tuneasy.mov,uneasy,afraid,negative
0601901R5Tuneasy.mov,uneasy,afraid,negative
0601901R6Tuneasy.mov,uneasy,afraid,negative
0601901Z6Tuneasy.mov,uneasy,afraid,negative
0602001P4Tvulnerable.mov,vulnerable,afraid,negative
0602001P6Tvulnerable.mov,vulnerable,afraid,negative
0602001R5Tvulnerable.mov,vulnerable,afraid,negative
0602001R6Tvulnerable.mov,vulnerable,afraid,negative
0602001U5Tvulnerable.mov,vulnerable,afraid,negative
0602001U6Tvulnerable.mov,vulnerable,afraid,negative
0602102P3Twatchful.mov,watchful,afraid,negative
0602102P5Twatchful.mov,watchful,afraid,negative
0602102P6Twatchful.mov,watchful,afraid,negative
0602102R5Twatchful.mov,watchful,afraid,negative
0602102U6Twatchful.mov,watchful,afraid,negative
0602102Z6Twatchful.mov,watchful,afraid,negative
0602201P5Tintimidated.mov,intimidated,afraid,negative
0602201P6Tintimidated.mov,intimidated,afraid,negative
0602201R5Tintimidated.mov,intimidated,afraid,negative
0602201R6Tintimidated.mov,intimidated,afraid,negative
0602201U6Tintimidated.mov,intimidated,afraid,negative
0602201Z5Tintimidated.mov,intimidated,afraid,negative
0700608P4Tfriendly.mov,friendly,kind,positive
0700608P6Tfriendly.mov,friendly,kind,positive
0700608R2Tfriendly.mov,friendly,kind,positive
0700608R5Tfriendly.mov,friendly,kind,positive
0700608U1Tfriendly.mov,friendly,kind,positive
