% Author: Cyriaque Brousse

@RELATION voice

% ===============================
%            header
% ===============================
@ATTRIBUTE pitchMean     NUMERIC
@ATTRIBUTE pitchMedian 	 NUMERIC
@ATTRIBUTE pitchStdDev 	 NUMERIC
@ATTRIBUTE pitchMax 	 NUMERIC
@ATTRIBUTE pitchRange 	 NUMERIC
@ATTRIBUTE pitchUpSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchDownSlopeMedian 	 NUMERIC
@ATTRIBUTE pitchUpFramesRatio 	 NUMERIC
@ATTRIBUTE pitchVoicedFramesRatio 	 NUMERIC
@ATTRIBUTE pitchPeaksNum 	 NUMERIC
@ATTRIBUTE pitchPeaksMean 	 NUMERIC
@ATTRIBUTE pitchPeaksStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMean 	 NUMERIC
@ATTRIBUTE pitchPeaksDistStdDev 	 NUMERIC
@ATTRIBUTE pitchPeaksDistRange 	 NUMERIC
@ATTRIBUTE pitchPeaksDistMin 	 NUMERIC
@ATTRIBUTE energyMean 	 NUMERIC
@ATTRIBUTE energyMedian 	 NUMERIC
@ATTRIBUTE energyStdDev 	 NUMERIC
@ATTRIBUTE energyMax 	 NUMERIC
@ATTRIBUTE energyRange 	 NUMERIC
@ATTRIBUTE energyUpSlopeMedian 	 NUMERIC
@ATTRIBUTE energyDownSlopeMedian 	 NUMERIC
@ATTRIBUTE energyUpFramesRatio 	 NUMERIC
@ATTRIBUTE band250.0_energyMean 	 NUMERIC
@ATTRIBUTE band250.0_energyMedian 	 NUMERIC
@ATTRIBUTE band250.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band250.0_energyMax 	 NUMERIC
@ATTRIBUTE band250.0_energyRange 	 NUMERIC
@ATTRIBUTE band250.0_energyRatio 	 NUMERIC
@ATTRIBUTE band3500.0_energyMean 	 NUMERIC
@ATTRIBUTE band3500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band3500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band3500.0_energyMax 	 NUMERIC
@ATTRIBUTE band3500.0_energyRange 	 NUMERIC
@ATTRIBUTE band3500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band8000.0_energyMean 	 NUMERIC
@ATTRIBUTE band8000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band8000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band8000.0_energyMax 	 NUMERIC
@ATTRIBUTE band8000.0_energyRange 	 NUMERIC
@ATTRIBUTE band8000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band750.0_energyMean 	 NUMERIC
@ATTRIBUTE band750.0_energyMedian 	 NUMERIC
@ATTRIBUTE band750.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band750.0_energyMax 	 NUMERIC
@ATTRIBUTE band750.0_energyRange 	 NUMERIC
@ATTRIBUTE band750.0_energyRatio 	 NUMERIC
@ATTRIBUTE band1500.0_energyMean 	 NUMERIC
@ATTRIBUTE band1500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band1500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band1500.0_energyMax 	 NUMERIC
@ATTRIBUTE band1500.0_energyRange 	 NUMERIC
@ATTRIBUTE band1500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band6000.0_energyMean 	 NUMERIC
@ATTRIBUTE band6000.0_energyMedian 	 NUMERIC
@ATTRIBUTE band6000.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band6000.0_energyMax 	 NUMERIC
@ATTRIBUTE band6000.0_energyRange 	 NUMERIC
@ATTRIBUTE band6000.0_energyRatio 	 NUMERIC
@ATTRIBUTE band2500.0_energyMean 	 NUMERIC
@ATTRIBUTE band2500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band2500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band2500.0_energyMax 	 NUMERIC
@ATTRIBUTE band2500.0_energyRange 	 NUMERIC
@ATTRIBUTE band2500.0_energyRatio 	 NUMERIC
@ATTRIBUTE band4500.0_energyMean 	 NUMERIC
@ATTRIBUTE band4500.0_energyMedian 	 NUMERIC
@ATTRIBUTE band4500.0_energyStdDev 	 NUMERIC
@ATTRIBUTE band4500.0_energyMax 	 NUMERIC
@ATTRIBUTE band4500.0_energyRange 	 NUMERIC
@ATTRIBUTE band4500.0_energyRatio 	 NUMERIC
@ATTRIBUTE filename 	 STRING
@ATTRIBUTE class_coarse 	 {wanting,unfriendly,touched,sure,unsure,excited,kind,happy,angry,thinking,disbelieving,liked,fond,bothered,disgusted,romantic,sorry,sad,afraid,interested,suprised,bored,hurt,sneaky}
@ATTRIBUTE class_binary 	 {positive,negative}

% =================================================================

@DATA
190.84004,92.22079,76.34327,455.2323,363.0115,0.11105347,-316.792,0.20987654,0.39506173,4,276.34804916381836,128.97454003227162,305.4669189453125,0.18575963377952576,0.06965985894203186,0.13931971788406372,0.1160997748374939,2.3253136,2.153009E-6,3.6664395,16.89009,16.890089,0.019908672,-11.025232,0.38271606,2.745904,2.184883E-6,4.5320997,25.894917,25.894915,1.1808747,0.011464571,1.4126175E-7,0.025935203,0.1819335,0.18193337,0.0049303332,0.0025807628,4.8772726E-8,0.0038917547,0.021409113,0.021409065,0.0011098558,0.47568968,5.5005677E-7,0.8089208,3.5135572,3.5135567,0.20457011,0.107239425,4.0114193E-7,0.15448996,0.72970194,0.7297015,0.046118263,0.0066992156,1.3071723E-7,0.011589426,0.067631036,0.0676309,0.0028809945,0.023308266,1.5407434E-7,0.030373424,0.1188901,0.11888994,0.010023708,0.008271307,1.2379365E-7,0.020977223,0.14328626,0.14328614,0.0035570716,0110501R6Tsupercilious,unfriendly,negative
209.81926,113.88465,49.153633,253.16206,139.2774,0.8501053,-76.87213,0.18181819,0.38961038,3,250.43504333496094,2.4631942356083,4.7904205322265625,0.2670294865965843,0.18060886588735353,0.2554195076227188,0.13931973278522491,6.345501,0.0018448068,8.376416,28.135735,28.13389,8.739089E-5,-28.067524,0.38961038,5.824547,0.0018393241,7.8749633,25.492638,25.490799,0.9179018,0.1618028,4.6751637E-5,0.3799602,1.9417522,1.9417055,0.025498822,0.02048156,1.6381622E-5,0.044079773,0.20080528,0.2007889,0.0032277294,0.3268033,1.4864902E-4,0.43257606,1.7787607,1.778612,0.051501576,0.3619587,2.1850185E-4,0.5692991,2.9195027,2.9192843,0.057041787,0.057345197,3.485146E-5,0.12653771,0.6217284,0.62169355,0.009037143,0.34420624,1.4455541E-4,0.80219835,4.0595093,4.059365,0.054244142,0.0703493,2.7985629E-5,0.15406463,0.6056173,0.6055893,0.011086484,0110501Z6Tsupercilious,unfriendly,negative
189.96965,111.424355,67.408295,349.70422,238.27988,0.49165344,-193.97061,0.18333334,0.38333333,4,245.47837448120117,97.36518036547872,191.67628479003906,0.17027966678142548,0.05843560579179846,0.1160997748374939,0.1160997748374939,1.0538211,1.0413462E-5,1.8808172,12.286514,12.286504,5.0539675E-6,-8.348394,0.33333334,1.3207645,6.842674E-6,2.5374296,16.549805,16.549797,1.2533101,0.015561091,9.9012475E-8,0.030103248,0.1521729,0.15217279,0.014766349,0.022772353,1.7225908E-7,0.06804351,0.3384156,0.3384154,0.021609316,0.3865287,7.6153594E-7,1.2988688,8.613265,8.613264,0.3667878,0.098987885,3.3687212E-7,0.23231985,1.4389472,1.4389468,0.093932346,0.046303127,2.0724725E-7,0.14426278,0.8086221,0.80862194,0.04393832,0.037545107,1.4098718E-7,0.0902464,0.48978758,0.48978743,0.035627592,0.011981074,8.352881E-8,0.026409524,0.14130566,0.14130557,0.0113691725,0110701P3Tthreatening,unfriendly,negative
219.16467,138.0509,52.00754,300.42242,162.37152,0.8589325,-141.78683,0.17307693,0.30769232,3,261.5795389811198,50.510718726810744,95.9439697265625,0.1277097463607788,0.04925695863440909,0.06965985894203186,0.09287981688976288,9.233916,3.5802237E-5,12.154629,41.576,41.575966,0.017724244,-15.452987,0.30769232,10.736939,4.273292E-5,13.904519,45.883347,45.883305,1.162772,0.52568674,3.997636E-7,0.8601505,3.643572,3.6435716,0.056929987,0.39332005,1.3107301E-7,0.8869719,4.5621667,4.5621667,0.04259515,3.1033256,7.1794852E-6,5.22245,19.83855,19.838543,0.33607903,3.3202212,2.268544E-6,5.284111,18.526232,18.52623,0.35956803,0.4688709,2.4533287E-7,0.8840927,4.037056,4.0370555,0.050777037,1.627005,6.015691E-7,2.8680403,12.749944,12.749943,0.1761988,0.2621574,2.6325293E-7,0.45967343,2.3169534,2.3169532,0.028390707,0110701P5Tthreatening,unfriendly,negative
195.89351,158.80923,26.195807,253.62271,94.81348,0.29708862,-82.11267,0.14705883,0.38235295,4,221.85436248779297,34.424097576273816,79.97254943847656,0.13157974183559418,0.048336188617491095,0.09287981688976288,0.09287981688976288,0.9732083,0.0025741803,2.1685715,12.248984,12.24641,0.0035118954,-7.3606873,0.3382353,1.0094911,0.0025063665,2.2000282,11.799259,11.796753,1.0372816,0.044592686,3.0952367E-6,0.10223989,0.4677695,0.4677664,0.04582029,0.0067677726,1.0890199E-6,0.018230198,0.11466087,0.11465978,0.006954084,0.09946259,1.2115419E-4,0.2036786,0.89564687,0.8955257,0.102200724,0.08134726,6.142307E-5,0.20103866,1.193354,1.1932926,0.083586685,0.014060683,2.3015375E-6,0.03288738,0.17662317,0.17662087,0.014447763,0.08366607,9.793034E-6,0.20479213,0.9062552,0.9062454,0.08596934,0.012857276,1.4609636E-6,0.028553478,0.1372038,0.13720234,0.013211227,0110701R1Tthreatening,unfriendly,negative
213.73045,128.60304,86.55352,489.1557,360.55267,0.205719,-236.34897,0.16666667,0.42592594,8,279.57254219055176,131.96461410480708,331.6802062988281,0.1426368643130575,0.07147896417740134,0.16253968328237534,0.06965986639261246,2.59938,2.645888E-6,4.1874666,19.691774,19.691772,8.193084E-5,-9.755583,0.3888889,3.3435812,2.6738326E-6,5.365915,22.659286,22.659285,1.2862995,0.044047132,1.1615528E-7,0.08932738,0.39670384,0.39670372,0.016945245,0.014479056,7.8541824E-8,0.031785313,0.22727068,0.2272706,0.005570196,0.89052373,3.2644343E-7,1.6880476,9.505771,9.505771,0.3425908,0.78349155,2.552784E-7,1.6706486,8.852181,8.852181,0.3014148,0.025807215,1.2313828E-7,0.04410297,0.17695665,0.17695653,0.009928219,0.1591162,1.6954567E-7,0.33296975,1.8320572,1.8320571,0.061213132,0.014953048,8.135602E-8,0.026591688,0.11794231,0.11794223,0.005752544,0110701R6Tthreatening,unfriendly,negative
189.80916,143.71083,54.324764,405.0864,261.37555,0.10029602,-213.1908,0.29333332,0.6933333,8,225.349853515625,98.71628070284676,251.78359985351562,0.14927113481930324,0.0461626535852542,0.13931973278522491,0.09287981688976288,4.816189,1.7880579E-5,6.087897,21.409798,21.40978,0.00755661,-11.189693,0.49333334,6.032243,2.8715525E-5,8.00114,33.70184,33.70181,1.252493,0.037460186,1.9774063E-7,0.0687378,0.42567372,0.4256735,0.0077779726,0.02084881,1.5223566E-7,0.10647172,0.9115583,0.9115581,0.0043289023,1.24018,2.8267373E-6,1.8433483,9.836194,9.836191,0.25750238,0.44715923,9.0608484E-7,0.65297663,3.6240523,3.6240513,0.09284504,0.05160624,2.6779347E-7,0.28293926,2.4229245,2.4229243,0.010715161,0.101625286,3.221659E-7,0.14968805,0.70019835,0.70019805,0.021100769,0.028867584,1.5610148E-7,0.10908413,0.8961341,0.8961339,0.0059938645,0110701U2Tthreatening,unfriendly,negative
202.72226,154.74571,70.67123,376.73303,221.98732,0.07495117,-199.97969,0.2195122,0.5609756,7,329.6963435581752,63.38316798962307,184.2486114501953,0.15092970430850983,0.05445562136097347,0.13931973278522491,0.09287981688976288,4.707366,2.8895572E-4,4.196876,18.681915,18.681627,4.457111E-4,-7.180725,0.29268292,6.5471807,2.5992523E-4,6.07707,27.403223,27.402964,1.3908374,0.041090786,1.3888692E-5,0.07024532,0.31498295,0.31496906,0.00872904,0.008638471,3.925041E-6,0.012500758,0.058166858,0.05816293,0.0018350966,1.0237495,2.0508838E-5,1.2202069,5.4455996,5.445579,0.2174782,0.4432672,2.1441241E-5,0.6738041,3.0422475,3.042226,0.094164595,0.017652808,4.5678808E-6,0.026893245,0.123085365,0.1230808,0.0037500393,0.18610954,2.0947973E-5,0.35166234,1.5128162,1.5127952,0.039535813,0.0130786905,4.487428E-6,0.020487407,0.09088483,0.09088034,0.0027783457,0110701Z5Tthreatening,unfriendly,negative
190.6644,151.18634,36.07278,338.21655,187.03021,0.5905304,-177.65498,0.23076923,0.71794873,4,243.24135971069336,71.83198493547263,169.6312713623047,0.10835978637139003,0.04833618563487178,0.09287980943918228,0.06965986639261246,4.092361,0.0360202,4.2420344,19.298695,19.262674,0.14247447,-6.7215166,0.25641027,4.968802,0.016119061,5.171458,21.970638,21.95452,1.2141651,0.0771717,9.262853E-6,0.0994042,0.3495379,0.34952864,0.0188575,0.019401032,3.601739E-6,0.021947403,0.09407844,0.09407484,0.004740792,1.2073408,7.545078E-4,1.7384788,7.5674214,7.566667,0.29502305,1.4781244,1.901989E-4,2.5718658,11.72724,11.72705,0.3611911,0.03881301,7.3268848E-6,0.04750301,0.20253648,0.20252915,0.0094842585,0.33135778,3.1701235E-5,0.42450818,1.4778296,1.4777979,0.08096983,0.027702412,4.1207436E-6,0.03474319,0.12940818,0.12940405,0.006769298,0110901P4Tunapproachable,unfriendly,negative
280.47864,151.63998,104.041725,450.15054,298.51056,183.31775,-252.65428,0.041666668,0.25,2,382.91416931152344,95.08659185610189,134.47274780273438,0.06965986639261246,0.0,0.0,0.06965986639261246,5.018314,0.44391555,3.9682696,14.975197,14.531281,1.3323946,-8.641893,0.16666667,6.91534,0.56188107,5.8455257,21.921366,21.359486,1.3780206,0.39228934,0.001339478,0.39492172,1.0843664,1.083027,0.078171544,0.044719618,3.642881E-4,0.039976668,0.11279899,0.1124347,0.008911284,1.0562803,0.078798145,0.97148865,3.4730902,3.394292,0.21048509,0.52916217,0.030292615,0.5889061,2.2824314,2.2521389,0.105446205,0.1263079,7.6876464E-4,0.11727174,0.31618714,0.3154184,0.025169391,0.4096909,0.00458081,0.43287587,1.4391494,1.4345685,0.08163915,0.24986659,5.360568E-4,0.2516694,0.63039076,0.6298547,0.049790945,0110901P5Tunapproachable,unfriendly,negative
194.23204,138.6449,28.525564,226.13908,87.49419,0.75946045,-13.964478,0.057142857,0.51428574,1,226.1390838623047,0.0,0.0,NaN,NaN,NaN,NaN,4.3582444,0.0055156983,6.183711,22.042038,22.036522,0.2296732,-9.613347,0.22857143,5.1801066,0.0059769154,7.1177073,24.043339,24.037361,1.1885765,0.16400741,3.8215156E-5,0.3979836,1.7240026,1.7239643,0.03763153,0.07871994,1.8811117E-5,0.1743388,0.7014507,0.7014319,0.018062305,1.6593336,8.1173406E-4,2.714407,9.418731,9.417919,0.3807344,1.8023221,7.9676206E-4,3.4065778,12.9457245,12.944928,0.41354316,0.11788761,4.4707063E-5,0.2703826,1.2316778,1.2316331,0.027049335,0.3117928,1.20937046E-4,0.6190902,2.6000698,2.599949,0.071540914,0.11982325,2.216149E-5,0.31915304,1.206698,1.2066758,0.027493466,0110901P6Tunapproachable,unfriendly,negative
243.38005,162.27785,117.51411,603.8079,441.5301,0.19255066,-389.6728,0.27083334,0.5416667,3,456.12889607747394,132.41809164486463,255.83660888671875,0.20897958427667618,0.06567594835811616,0.09287981688976288,0.16253967583179474,5.3448405,0.015277263,5.5666766,25.426674,25.411396,0.04980004,-17.174507,0.33333334,7.6413426,0.013072368,8.012252,36.583202,36.57013,1.4296671,0.038956046,3.3638824E-4,0.07267374,0.303094,0.30275762,0.007288533,0.010203079,4.5379967E-4,0.013768263,0.054282717,0.053828917,0.0019089587,2.040898,0.0019906838,2.993163,13.830133,13.828143,0.38184452,0.38652286,9.2752156E-4,0.51395345,2.0899343,2.089007,0.072317004,0.02344228,9.0473273E-4,0.03297043,0.12900655,0.12810181,0.0043859645,0.10244166,3.333578E-4,0.18325193,0.7103959,0.7100625,0.019166458,0.017428346,5.061592E-4,0.028785847,0.10685567,0.106349505,0.0032607794,0110901R5Tunapproachable,unfriendly,negative
212.07463,147.5353,71.09658,335.083,187.54771,0.24961853,-170.16211,0.325,0.5,3,223.30738321940103,96.99473780816277,173.7982940673828,0.15092970430850983,0.016418979186994944,0.023219943046569824,0.13931973278522491,1.9241828,0.035918392,2.6739075,13.230291,13.194373,0.0059893355,-10.874151,0.375,2.3041086,0.038513195,3.238321,15.816721,15.778208,1.1974479,0.01811466,2.466099E-4,0.0381379,0.17562,0.17537339,0.00941421,0.0071203364,1.1689108E-4,0.011411996,0.049343385,0.049226493,0.003700447,0.69336945,0.0023438937,1.2428788,6.4282446,6.4259005,0.3603449,0.49752423,0.0047155246,1.2099836,5.4937453,5.48903,0.2585639,0.011823937,2.0331983E-4,0.0224911,0.10337477,0.10317145,0.006144914,0.07377465,9.404432E-4,0.17154613,0.8070304,0.80608994,0.03834077,0.007061011,9.988521E-5,0.014473059,0.06463187,0.06453199,0.0036696156,0110901U6Tunapproachable,unfriendly,negative
235.47089,91.707115,96.95341,460.42,368.7129,10.664078,-180.25034,0.08888889,0.24444444,1,460.4200134277344,0.0,0.0,NaN,NaN,NaN,NaN,1.8218082,1.3423393E-5,3.1484933,13.327951,13.327938,4.0911968E-4,-8.980672,0.35555556,2.3465283,1.2980741E-5,4.0993905,16.357603,16.35759,1.2880216,0.0391449,1.560495E-7,0.0778901,0.31876713,0.31876698,0.02148684,0.07362567,2.3574523E-7,0.16571161,0.8502453,0.85024506,0.040413514,0.6486016,3.8326098E-6,1.3909254,5.6414523,5.6414485,0.35602078,0.42831832,1.1914026E-6,1.2371796,6.455887,6.455886,0.23510616,0.06865043,4.320837E-7,0.11904053,0.4065109,0.40651047,0.037682578,0.10080054,2.3211975E-7,0.2081441,0.8411662,0.84116596,0.055329937,0.039067235,2.556695E-7,0.116174035,0.65292823,0.652928,0.021444209,0110901Z5Tunapproachable,unfriendly,negative
232.81314,133.48196,53.05669,295.29352,161.81155,0.42907715,-77.57034,0.20754717,0.41509435,2,294.78564453125,0.7182416413883377,1.0157470703125,0.06965986639261246,0.0,0.0,0.06965986639261246,1.8229709,2.6216241E-5,2.663972,9.311741,9.311715,0.17132434,-6.0085163,0.3018868,2.0450602,3.5704106E-5,3.012128,10.284107,10.284072,1.1218282,0.16172308,5.148284E-7,0.41637266,1.8298827,1.8298823,0.08871402,0.019199604,1.6547335E-7,0.03829488,0.17143987,0.1714397,0.010532041,0.22016153,8.2988845E-6,0.26615024,0.87821555,0.87820727,0.12077073,0.22400928,3.030362E-6,0.32334185,1.1886207,1.1886177,0.122881435,0.048511826,3.0163693E-7,0.098035865,0.4405569,0.44055662,0.02661141,0.2680021,1.491978E-6,0.75856745,3.6320524,3.632051,0.14701392,0.057958815,2.3230659E-7,0.12801357,0.57493365,0.5749334,0.031793606,0111201P6Tunkind,unfriendly,negative
240.48863,155.10298,89.556335,456.93103,301.82806,0.7129822,-259.02908,0.2982456,0.64912283,7,296.61404200962613,113.01489002321833,285.1832580566406,0.11996976534525554,0.02714517558043294,0.06965985894203186,0.09287981688976288,4.466709,0.07221821,5.0774307,18.939543,18.867325,0.0134902,-15.07142,0.3859649,5.625935,0.05126919,7.046586,29.400747,29.349478,1.2595258,0.16938928,4.752223E-5,0.37978372,2.020172,2.0201247,0.037922613,0.016058277,1.3244574E-5,0.028978556,0.14936106,0.14934781,0.0035951026,0.8751169,0.0024904192,1.8215358,9.66109,9.6586,0.19591983,0.31086192,5.975717E-4,0.5060142,2.3785815,2.377984,0.06959529,0.041250084,3.0638956E-5,0.07278122,0.37267342,0.3726428,0.009235006,0.2447679,1.0595884E-4,0.5989103,3.1895683,3.1894624,0.054798264,0.051495742,2.858318E-5,0.08491169,0.3996408,0.39961222,0.011528788,0111201R2Tunkind,unfriendly,negative
248.39464,125.92988,120.48864,501.8734,375.94354,3.203125,-247.82678,0.1724138,0.39655173,4,403.8755226135254,126.97177292808804,277.4851531982422,0.08513983587423961,0.026812093641793874,0.04643990844488144,0.06965986639261246,2.4360943,1.6069905E-6,5.2723565,23.945976,23.945974,0.049323115,-11.048971,0.2413793,3.6024315,1.8644013E-6,8.104997,35.41974,35.41974,1.4787735,0.01329094,1.3845505E-7,0.03230707,0.17688216,0.17688203,0.0054558394,0.0039413567,1.096278E-7,0.008866893,0.04547334,0.045473233,0.0016178999,0.61418676,2.5237435E-7,1.5746763,7.43422,7.4342194,0.25211945,0.21000287,1.855134E-7,0.4734143,2.3472013,2.347201,0.08620474,0.010438522,2.3480247E-7,0.026938273,0.15778542,0.15778518,0.004284942,0.03442185,1.8486641E-7,0.07022911,0.3404392,0.34043902,0.014129933,0.011180814,1.3950519E-7,0.043887105,0.27997538,0.27997524,0.0045896475,0111201R6Tunkind,unfriendly,negative
190.14198,90.11583,47.935863,247.56586,157.45003,3.2456665,-105.80405,0.16666667,0.45238096,2,246.8754425048828,0.9763934487410802,1.380828857421875,0.2554194927215576,0.0,0.0,0.2554194927215576,7.20731,0.0074491072,9.181235,29.082037,29.074589,0.0012194747,-17.6503,0.35714287,8.032473,0.007514102,10.231284,35.13021,35.122696,1.1144897,0.036689486,2.197764E-5,0.04870783,0.23872262,0.23870064,0.0050905934,0.010798359,8.0695E-6,0.017700616,0.099811,0.09980293,0.001498251,3.1226947,6.003102E-4,5.9864883,25.42447,25.42387,0.4332677,0.8597267,3.3636575E-4,1.1668717,4.8267283,4.826392,0.11928538,0.022462824,1.6771708E-5,0.03481977,0.1916811,0.19166432,0.0031166724,0.125233,5.6694993E-5,0.1551657,0.6725602,0.67250353,0.01737583,0.014349052,1.0896457E-5,0.022535225,0.12985744,0.12984654,0.0019909025,0111201U1Tunkind,unfriendly,negative
200.86642,155.64775,63.5403,483.63943,327.9917,1.7933807,-301.9198,0.17460318,0.44444445,4,281.7052574157715,138.38380518736275,308.9156951904297,0.1934996247291565,0.09384233481318421,0.18575964868068695,0.09287981688976288,1.4798579,1.0659741E-6,2.5072613,14.879051,14.87905,3.2911578E-7,-8.313007,0.31746033,1.907782,1.0708808E-6,3.176149,18.633215,18.633213,1.2891656,0.044468533,9.74268E-8,0.09349285,0.3696219,0.3696218,0.030049192,0.031648315,1.8844416E-7,0.08483034,0.44558725,0.44558707,0.02138605,0.6764692,1.1199682E-7,1.6153588,11.167064,11.167064,0.45711768,0.35912582,2.985935E-7,0.85225636,3.7614644,3.761464,0.24267589,0.026017845,2.2979155E-7,0.050223462,0.25524315,0.2552429,0.017581312,0.1503304,1.3928225E-7,0.36256573,1.5437093,1.5437092,0.101584345,0.0135121625,1.3347352E-7,0.028517863,0.15153347,0.15153334,0.009130716,0111201U6Tunkind,unfriendly,negative
181.27074,97.91728,48.326595,223.93375,126.016464,1.2297821,-99.4137,0.07692308,0.1923077,1,223.93374633789062,0.0,0.0,NaN,NaN,NaN,NaN,3.2184017,9.139627E-5,3.201804,9.856947,9.856855,0.092070125,-4.1125903,0.30769232,3.8535085,1.1136967E-4,3.7575507,11.343277,11.343165,1.1973361,0.3605568,6.116821E-6,0.68155557,2.7746413,2.774635,0.112029776,0.047461957,2.659871E-6,0.067474395,0.2746081,0.27460545,0.014747058,1.5088779,3.2617125E-5,1.4644506,3.8609176,3.860885,0.46882832,0.7848358,1.245146E-5,1.0119945,3.1153882,3.1153758,0.24385887,0.114230305,4.5009565E-6,0.17428723,0.71505606,0.71505153,0.035492867,0.62813795,8.762998E-6,0.73011696,2.6246789,2.62467,0.19517078,0.10014845,2.8101654E-6,0.16272512,0.67790574,0.67790294,0.031117449,0111201Z5Tunkind,unfriendly,negative
200.70782,158.53972,49.345463,323.88177,165.34206,0.057617188,-165.34206,0.08888889,0.24444444,2,279.9205551147461,62.17055324208508,87.92243957519531,0.18575963377952576,0.0,0.0,0.18575963377952576,2.1817648,2.0033719E-4,2.5217597,12.862064,12.861864,0.011414446,-8.06716,0.35555556,2.6204727,1.990529E-4,3.2921088,17.34308,17.342882,1.2010794,0.06325961,1.5634161E-5,0.09379396,0.35332948,0.35331383,0.028994696,0.19839795,7.465745E-5,0.40863344,1.3129232,1.3128486,0.09093462,0.91969514,1.5948226E-5,2.047058,11.106571,11.106555,0.42153725,0.2310537,1.383815E-5,0.37719536,1.8889124,1.8888986,0.1059022,0.30562025,7.4665666E-5,0.58939046,2.0049987,2.004924,0.14007938,0.08222679,8.80542E-6,0.10026316,0.40562606,0.40561727,0.0376882,0.11973234,4.2984317E-5,0.27457392,1.1255792,1.1255362,0.054878667,0111301P3Tunreceptive,unfriendly,negative
223.76926,195.42693,26.11059,247.70828,52.281357,0.11569214,-51.164047,0.0882353,0.20588236,1,247.70828247070312,0.0,0.0,NaN,NaN,NaN,NaN,6.282605,0.07036849,6.4172316,22.177994,22.107626,0.023215652,-9.14313,0.1764706,7.2347364,0.10560133,7.1225557,23.923727,23.818125,1.1515504,0.27984184,0.002558082,0.33434108,1.185224,1.182666,0.044542324,0.17414103,0.0012734387,0.49322242,2.0126033,2.01133,0.027717967,1.9803332,0.022675866,2.0263932,5.613084,5.590408,0.3152089,3.0854483,0.014993171,3.811333,12.498098,12.483106,0.4911097,0.25435105,0.0030100222,0.49951753,2.043252,2.040242,0.040484965,0.8544905,0.0054014414,0.9140085,2.587291,2.5818896,0.13600895,0.1874693,0.0027026723,0.2605085,1.0017034,0.9990007,0.02983942,0111301P5Tunreceptive,unfriendly,negative
240.4121,175.77386,109.38992,566.768,390.99414,2.6782532,-13.253677,0.12903225,0.3548387,2,395.6595458984375,241.98390402299756,342.2169189453125,0.16253967583179474,0.0,0.0,0.16253967583179474,5.346318,0.005626363,7.223009,20.845606,20.83998,0.017613832,-13.2337475,0.22580644,6.6234455,0.0066307737,8.834677,24.985998,24.979368,1.2388799,0.11326981,9.4680414E-5,0.16854435,0.4774332,0.47733852,0.02118651,0.043460544,3.317931E-5,0.05808321,0.23089825,0.23086506,0.008129061,2.6224604,0.002553629,3.7582269,9.232994,9.23044,0.4905171,2.162863,0.0011487849,3.4781628,11.8291445,11.827995,0.4045519,0.07951232,6.983017E-5,0.085505515,0.22729518,0.22722535,0.014872353,0.28794184,2.4160318E-4,0.4499605,1.4769344,1.4766928,0.053857975,0.051388938,5.092346E-5,0.05885581,0.1601112,0.16006029,0.009612025,0111301P6Tunreceptive,unfriendly,negative
194.52095,157.08855,23.268024,225.886,68.797455,3.95578,-15.470627,0.08510638,0.27659574,2,203.2017059326172,32.080438567187706,45.36859130859375,0.18575963377952576,0.0,0.0,0.18575963377952576,2.3444932,3.5353997E-4,3.5660996,11.344444,11.34409,0.020856295,-9.185279,0.25531915,3.0282106,4.5724478E-4,4.8448744,14.895692,14.895235,1.291627,0.023397446,3.8395156E-6,0.052643962,0.27550527,0.27550143,0.009979745,0.04344681,1.2834611E-6,0.1096978,0.4830964,0.4830951,0.018531429,0.77631044,1.3009286E-4,1.5388,5.117134,5.117004,0.3311208,0.326593,2.5007574E-5,0.7658038,3.4201794,3.4201543,0.13930218,0.04961617,2.211944E-6,0.10471268,0.43648896,0.43648675,0.021162855,0.08952678,1.4673082E-5,0.23247093,1.1998645,1.1998498,0.038185984,0.013248995,1.3456822E-6,0.021437215,0.0848141,0.08481275,0.0056511126,0111301R6Tunreceptive,unfriendly,negative
